Date,Open,High,Low,Close,Adj Close,Volume,count,tb_polarity,tb_subjectivity,v_pos,v_neg,v_neu,v_com,mv_pos,mv_neg,mv_neu,mv_com
16/6/2021,24.09,24.940001,23.860001,24.799999,24.799999,58452600,169,0.081011767,0.334333451,0.130059172,0.065781065,0.804177515,0.098865089,0.210443787,0.076544379,0.713053254,0.209727219
17/6/2021,24.68,25.459999,24.549999,25.450001,25.450001,64408400,327,0.058179916,0.269410535,0.100896024,0.062859327,0.836256881,0.070918349,0.169238532,0.072831804,0.757948012,0.180951988
18/6/2021,25.59,25.940001,25.02,25.370001,25.370001,65852600,217,0.059317728,0.286639923,0.112691244,0.059387097,0.827926267,0.095893548,0.181317972,0.069304147,0.74937788,0.204085714
21/6/2021,25.1,25.549999,24.51,25.42,25.42,54805000,126,0.02225013,0.312506407,0.110404762,0.077746032,0.811849206,0.087466667,0.180055556,0.092071429,0.727873016,0.179290476
22/6/2021,25.389999,25.52,24.959999,25.4,25.4,46171100,85,0.025138779,0.323790821,0.097023529,0.088541176,0.814470588,0.042418824,0.176105882,0.096976471,0.726929412,0.160995294
23/6/2021,25.459999,26.35,25.34,26.27,26.27,53362200,282,0.039487001,0.290471288,0.10748227,0.068843972,0.823666667,0.076127305,0.182578014,0.084230496,0.733191489,0.163221986
24/6/2021,26.49,26.709999,26.17,26.530001,26.530001,48419400,240,0.088480019,0.309456153,0.114945833,0.043191667,0.841858333,0.112585417,0.202675,0.0583375,0.738995833,0.242455833
25/6/2021,26.58,27.01,26.245001,26.780001,26.780001,140832700,116,0.084965591,0.331514949,0.094206897,0.066896552,0.838913793,0.074086207,0.1875,0.091172414,0.721336207,0.176781897
28/6/2021,26.98,27.5,26.860001,27.379999,27.379999,42184600,273,0.072103427,0.308057302,0.105128205,0.047197802,0.847666667,0.105785348,0.192245421,0.0573663,0.750399267,0.222904396
29/6/2021,27.379999,27.440001,26.440001,26.629999,26.629999,38478900,160,0.06389256,0.253784422,0.07953125,0.0455875,0.87489375,0.06823875,0.17951875,0.07338125,0.74710625,0.180889375
30/6/2021,26.48,26.92,26.209999,26.360001,26.360001,28957100,111,0.14132581,0.28709672,0.110234234,0.061315315,0.82845045,0.104982883,0.173981982,0.077369369,0.74863964,0.169011712
1/7/2021,26.1,26.129999,24.59,24.719999,24.719999,55429800,247,0.039765513,0.304903897,0.093558704,0.088643725,0.817785425,0.018028745,0.167574899,0.105388664,0.727008097,0.121072874
2/7/2021,25,25.34,24.33,24.440001,24.440001,29389500,110,0.016184502,0.316122382,0.088672727,0.066745455,0.8446,0.033953636,0.183163636,0.091072727,0.725736364,0.160592727
6/7/2021,24.6,25.200001,24.469999,24.68,24.68,28764500,82,0.049300144,0.297776744,0.095219512,0.088853659,0.815939024,0.03595122,0.194646341,0.110134146,0.695207317,0.119096341
7/7/2021,24.23,24.26,22.719999,22.889999,22.889999,66937300,205,0.0187494,0.352789359,0.089717073,0.120004878,0.790297561,-0.04078878,0.140790244,0.138097561,0.721117073,0.017116585
8/7/2021,22.43,23.209999,22.25,23.08,23.08,34612600,136,0.022075522,0.289393224,0.123022059,0.071889706,0.805080882,0.071654412,0.235977941,0.090551471,0.673477941,0.202171324
9/7/2021,22.959999,23.389999,22.76,23.290001,23.290001,22492400,78,0.048487647,0.341924094,0.094397436,0.092730769,0.812897436,0.025597436,0.200987179,0.100717949,0.698307692,0.178003846
12/7/2021,23.26,23.495001,22.879999,22.950001,22.950001,23457200,82,-0.011078888,0.263935422,0.09154878,0.101487805,0.80695122,-0.022019512,0.1625,0.11704878,0.720426829,0.073095122
13/7/2021,22.98,22.99,22.42,22.450001,22.450001,24748800,98,0.025565033,0.292192542,0.089132653,0.073785714,0.837071429,0.034455102,0.166132653,0.089020408,0.744846939,0.152558163
14/7/2021,22.49,22.620001,21.51,21.559999,21.559999,33796200,121,0.018558327,0.358823848,0.094809917,0.101512397,0.803669421,-0.00992314,0.181958678,0.116719008,0.701289256,0.131570248
15/7/2021,21.719999,22.055,21.01,21.469999,21.469999,31871000,75,0.054441484,0.299276846,0.10764,0.081893333,0.81044,0.044625333,0.193186667,0.11336,0.69344,0.139032
16/7/2021,21.6,21.709999,21.24,21.370001,21.370001,19503100,52,-0.034375509,0.38766509,0.069519231,0.114576923,0.815923077,-0.073894231,0.147153846,0.138076923,0.714826923,0.014332692
19/7/2021,20.969999,21.690001,20.549999,21.540001,21.540001,30314400,72,0.087652531,0.351097049,0.106194444,0.084041667,0.80975,0.041615278,0.1655,0.110236111,0.724263889,0.085518056
20/7/2021,21.629999,22.35,21.219999,22.18,22.18,22954000,43,0.117844948,0.326583742,0.117604651,0.054697674,0.827697674,0.109493023,0.198069767,0.065813953,0.736116279,0.179655814
21/7/2021,22.27,22.68,22.120001,22.52,22.52,20437300,34,0.032484633,0.331017351,0.077794118,0.073823529,0.848382353,0.036620588,0.155441176,0.076970588,0.767588235,0.190182353
22/7/2021,22.549999,22.67,21.879999,22.07,22.07,17468900,32,0.050939078,0.26635101,0.15171875,0.08559375,0.76265625,0.088228125,0.1881875,0.1171875,0.69459375,0.083128125
23/7/2021,22.01,22.08,21.51,21.809999,21.809999,17653300,68,0.009320007,0.297612263,0.106632353,0.079735294,0.813617647,0.093719118,0.190397059,0.093720588,0.715867647,0.201517647
26/7/2021,21.799999,22.299999,21.48,22.129999,22.129999,16267900,44,0.005091499,0.264978519,0.053727273,0.075681818,0.870590909,-0.010654545,0.152136364,0.098068182,0.749886364,0.124590909
27/7/2021,21.959999,22.110001,21.09,21.68,21.68,23078700,38,0.064763614,0.352146465,0.122052632,0.060921053,0.817052632,0.158447368,0.209763158,0.092421053,0.697789474,0.286810526
28/7/2021,21.75,22.615,21.690001,22.559999,22.559999,25073600,55,0.042420332,0.277741884,0.103345455,0.080709091,0.815963636,0.00066,0.219690909,0.099218182,0.681054545,0.181250909
29/7/2021,22.780001,22.85,22.139999,22.18,22.18,19219100,33,-0.052998419,0.2379196,0.076,0.054272727,0.86969697,0.049487879,0.19330303,0.077393939,0.729333333,0.218666667
30/7/2021,21.85,22.406,21.709999,21.709999,21.709999,15821000,70,-0.005786934,0.332594362,0.081185714,0.094885714,0.823928571,0.014277143,0.1356,0.115928571,0.748457143,0.069981429
2/8/2021,21.91,22.370001,21.48,22.1,22.1,21372900,60,0.048356151,0.259617063,0.046383333,0.068233333,0.8854,-0.006953333,0.168716667,0.082583333,0.748733333,0.130385
3/8/2021,22.030001,22.27,21.709999,22.24,22.24,17040100,59,0.003362377,0.311717294,0.057711864,0.101457627,0.840830508,-0.062755932,0.165050847,0.103644068,0.731305085,0.10909322
4/8/2021,22.200001,22.540001,22.07,22.299999,22.299999,15537400,53,-0.028246195,0.311093591,0.103490566,0.082981132,0.813528302,0.024126415,0.198037736,0.104981132,0.696962264,0.149362264
5/8/2021,22.219999,22.77,22.02,22.52,22.52,18575200,61,0.031248374,0.322068385,0.118114754,0.055245902,0.826639344,0.127583607,0.172065574,0.065098361,0.762836066,0.207772131
6/8/2021,22.639999,22.690001,21.790001,21.82,21.82,24107900,105,0.046021864,0.31617522,0.100485714,0.078047619,0.821466667,0.048460952,0.15207619,0.09987619,0.748085714,0.116574286
9/8/2021,21.85,23.280001,21.799999,22.93,22.93,35611100,223,0.073497776,0.301327217,0.100309417,0.054493274,0.845215247,0.076745291,0.189865471,0.091242152,0.718910314,0.144881166
10/8/2021,23.01,23.52,22.780001,22.92,22.92,25947900,100,0.105111842,0.336611463,0.11536,0.0568,0.82783,0.087517,0.22499,0.08324,0.69176,0.196315
11/8/2021,23.07,23.190001,22.09,22.35,22.35,34679000,226,0.03322207,0.341816647,0.116353982,0.071442478,0.81219469,0.070822124,0.182570796,0.084212389,0.73319469,0.178561947
12/8/2021,24.450001,25.76,23.584999,24.889999,24.889999,189287200,415,0.037832526,0.355975897,0.110380723,0.073139759,0.816491566,0.092890843,0.181378313,0.092361446,0.726286747,0.18551759
13/8/2021,25,25.1,24.309999,24.9,24.9,52242400,95,0.074662579,0.319603537,0.116442105,0.053336842,0.8302,0.160355789,0.183663158,0.071673684,0.744652632,0.282185263
16/8/2021,24.9,24.9,23.77,24.5,24.5,45907300,60,0.073173356,0.284110149,0.098,0.04635,0.8556,0.11618,0.16335,0.073533333,0.763116667,0.118533333
17/8/2021,23.9,24.59,23.74,23.969999,23.969999,35348300,115,0.050094897,0.346101149,0.105234783,0.069356522,0.8254,0.06242,0.162173913,0.0822,0.755678261,0.178847826
18/8/2021,24.07,25.940001,23.68,25.280001,25.280001,92065600,260,0.05267075,0.333218539,0.119996154,0.083757692,0.79625,0.06303,0.168165385,0.121934615,0.709896154,0.102953462
19/8/2021,25.01,25.639999,24.139999,24.16,24.16,67605600,54,0.018762059,0.319665167,0.113944444,0.060648148,0.825388889,0.116151852,0.1925,0.094851852,0.712611111,0.146383333
20/8/2021,24.219999,24.48,23.66,24.01,24.01,51982200,65,0.051702853,0.259459959,0.093492308,0.074353846,0.832138462,0.05306,0.166646154,0.104061538,0.729323077,0.139147692
23/8/2021,24.02,24.93,23.9,24.82,24.82,35705300,51,0.028461003,0.259656057,0.059254902,0.04627451,0.894490196,0.036531373,0.121490196,0.086588235,0.791941176,0.089137255
24/8/2021,25,25.35,24.76,25.1,25.1,37227400,97,0.051526458,0.295362492,0.087309278,0.075824742,0.836865979,0.051735052,0.148,0.079690722,0.77228866,0.157978351
25/8/2021,25.120001,25.190001,24.07,24.35,24.35,54678500,167,0.014416256,0.331456542,0.087005988,0.101658683,0.811353293,-0.044240719,0.127461078,0.147832335,0.724718563,-0.052781437
26/8/2021,24.4,25.41,24.360001,24.870001,24.870001,46179400,84,0.055705822,0.349461412,0.113119048,0.07197619,0.814928571,0.072159524,0.173619048,0.122345238,0.70397619,0.115582143
27/8/2021,25.049999,26.09,24.91,25.709999,25.709999,52186500,106,0.009293204,0.252627383,0.081132075,0.074613208,0.844235849,-0.032823585,0.171160377,0.126716981,0.702113208,0.043216038
30/8/2021,25.74,26.6,25.620001,25.76,25.76,44139300,78,0.049804478,0.282276797,0.114461538,0.054679487,0.830833333,0.113324359,0.167807692,0.085474359,0.746679487,0.174844872
31/8/2021,25.790001,26.360001,25.66,26.34,26.34,93168600,74,0.040681361,0.298901974,0.080472973,0.074527027,0.844986486,0.065564865,0.159608108,0.081445946,0.758959459,0.200901351
1/9/2021,26.459999,26.51,26.030001,26.200001,26.200001,34417200,47,0.085876751,0.226333913,0.090085106,0.021170213,0.888765957,0.143140426,0.129468085,0.034617021,0.83593617,0.169131915
2/9/2021,26.209999,26.870001,26.09,26.51,26.51,38460100,70,0.053083146,0.24274289,0.119285714,0.040185714,0.8405,0.155138571,0.184814286,0.080571429,0.734628571,0.2029
3/9/2021,26.49,26.75,26.219999,26.639999,26.639999,26609500,35,0.050725624,0.31289229,0.0784,0.073114286,0.848485714,0.04052,0.162942857,0.081114286,0.755971429,0.162911429
7/9/2021,26.790001,26.879999,26.27,26.700001,26.700001,35835100,37,0.020636675,0.43120154,0.121027027,0.073,0.806054054,0.145091892,0.150189189,0.08372973,0.766135135,0.147710811
8/9/2021,26.6,26.610001,24.959999,25.58,25.58,54394400,43,-0.026717654,0.391642337,0.10827907,0.133627907,0.758139535,-0.022755814,0.165883721,0.152139535,0.682023256,0.045106977
9/9/2021,25.389999,26.24,25.290001,26.129999,26.129999,34190800,39,0.0507099,0.35321786,0.097923077,0.068435897,0.833641026,0.122284615,0.167,0.097025641,0.736,0.185561538
10/9/2021,26.18,26.73,26.17,26.280001,26.280001,37215800,35,0.073287226,0.362889078,0.111057143,0.043285714,0.845657143,0.142888571,0.187314286,0.079371429,0.733342857,0.17384
13/9/2021,26.15,26.239,25.030001,25.83,25.83,42372300,36,0.045329452,0.284080621,0.083027778,0.108972222,0.808,-0.001075,0.190583333,0.114111111,0.695305556,0.118038889
14/9/2021,25.969999,26.700001,25.9,26.26,26.26,34569000,39,0.062914747,0.358516021,0.113615385,0.055871795,0.830512821,0.09795641,0.192871795,0.073820513,0.733358974,0.157741026
15/9/2021,26.299999,27.15,26.030001,27.08,27.08,49555500,126,0.028609473,0.340461329,0.092730159,0.081492063,0.825769841,0.02185,0.15165873,0.107253968,0.741063492,0.088088095
16/9/2021,27.200001,28.790001,27.02,28.629999,28.629999,109992000,376,0.050066442,0.312985538,0.108957447,0.067614362,0.823428191,0.0663,0.186303191,0.093162234,0.720537234,0.161876064
17/9/2021,28.66,29.290001,28.07,28.709999,28.709999,182052600,226,0.065881448,0.321705847,0.103893805,0.082597345,0.813495575,0.035724779,0.199938053,0.110402655,0.689641593,0.148592478
20/9/2021,27.57,28.1,26.059999,26.549999,26.549999,89413500,142,0.051692482,0.345734894,0.108408451,0.074190141,0.817415493,0.066738732,0.155098592,0.121894366,0.723007042,0.05295493
21/9/2021,26.889999,27.149,26.08,26.620001,26.620001,50933600,39,0.139770785,0.399766684,0.113282051,0.089333333,0.797410256,0.033517949,0.223948718,0.101769231,0.674282051,0.161523077
22/9/2021,26.610001,27.77,26.582001,27.43,27.43,44308100,50,0.106467388,0.257231746,0.10644,0.05582,0.83774,0.085198,0.20726,0.10344,0.68936,0.16857
23/9/2021,27.709999,29.190001,27.67,28.77,28.77,60028600,124,0.078444375,0.329946163,0.107806452,0.078016129,0.814185484,0.072262097,0.155475806,0.116354839,0.728153226,0.126151613
24/9/2021,28.27,28.76,27.900999,28.559999,28.559999,40309700,49,0.016965691,0.403633541,0.127142857,0.100142857,0.772693878,0.090826531,0.196163265,0.137306122,0.666571429,0.152297959
27/9/2021,28.23,28.379999,27.23,27.469999,27.469999,44102800,59,0.004512008,0.257906578,0.060016949,0.104135593,0.835830508,-0.077722034,0.132711864,0.123457627,0.743847458,0.018862712
28/9/2021,27.02,27.129999,25.209999,25.34,25.34,64206200,117,0.057820856,0.294238111,0.095726496,0.071692308,0.832606838,0.043102564,0.147059829,0.108948718,0.744008547,0.086849573
29/9/2021,25.610001,25.700001,24.42,24.52,24.52,46164500,97,0.003647517,0.344158638,0.09371134,0.112494845,0.793773196,0.00102268,0.135752577,0.130804124,0.733412371,0.041671134
30/9/2021,24.690001,25.049999,23.879999,24.040001,24.040001,59505600,75,0.040742911,0.347637864,0.094506667,0.078586667,0.82688,0.053925333,0.15976,0.098626667,0.7416,0.145230667
1/10/2021,24.209999,24.360001,23.719999,24.33,24.33,32778000,59,-0.022692149,0.282669492,0.099627119,0.125644068,0.774694915,-0.061045763,0.164813559,0.153830508,0.681322034,0.020247458
4/10/2021,24.01,24.049999,23.02,23.17,23.17,46789700,96,0.057489991,0.366263065,0.112354167,0.0701875,0.81746875,0.095288542,0.16721875,0.102520833,0.73025,0.153219792
5/10/2021,23.209999,23.879999,23.07,23.209999,23.209999,56574800,361,0.066100543,0.34752904,0.104108033,0.061160665,0.834725762,0.091581717,0.169351801,0.095301939,0.73534626,0.141650416
6/10/2021,24.91,25.01,23.35,23.58,23.58,125175700,163,-0.003737218,0.322706898,0.081184049,0.098496933,0.820325153,0.026534969,0.140588957,0.128558282,0.730846626,0.091357669
7/10/2021,23.709999,24.129999,23.540001,23.73,23.73,38873700,20,0.09781746,0.297876984,0.07225,0.05095,0.87675,0.037105,0.1397,0.0773,0.783,0.07108
8/10/2021,23.860001,24.096001,23.110001,23.5,23.5,39630400,62,0.05051755,0.327472392,0.078774194,0.084145161,0.837064516,-0.006406452,0.132870968,0.119596774,0.747548387,0.043456452
11/10/2021,23.26,23.98,23.26,23.530001,23.530001,23971700,48,0.065398228,0.331425039,0.111020833,0.0498125,0.839145833,0.157302083,0.149291667,0.072583333,0.778125,0.158127083
12/10/2021,23.549999,23.809999,23.290001,23.690001,23.690001,26280000,28,0.090752551,0.322406463,0.116035714,0.043107143,0.840857143,0.104657143,0.191071429,0.053535714,0.755392857,0.187796429
13/10/2021,23.83,24.309999,23.790001,24.129999,24.129999,28494000,36,-0.00941358,0.325385802,0.107305556,0.059472222,0.833194444,0.051677778,0.184694444,0.073972222,0.741305556,0.186183333
14/10/2021,24.43,24.709999,24.205,24.35,24.35,26106700,40,0.095550733,0.243479938,0.06785,0.057425,0.874675,0.0074375,0.135475,0.05755,0.80695,0.1189325
15/10/2021,24.5,24.52,23.83,24,24,24275000,34,0.041273732,0.403211562,0.111029412,0.051764706,0.837294118,0.174997059,0.1705,0.058617647,0.770970588,0.2222
18/10/2021,24,24.389999,23.92,24.26,24.26,25609900,43,0.049944965,0.291000873,0.084744186,0.074418605,0.840860465,0.07612093,0.131,0.090837209,0.778139535,0.10127907
19/10/2021,24.5,25.200001,24.360001,24.690001,24.690001,29393900,53,0.073575894,0.291215518,0.088641509,0.041132075,0.870188679,0.102296226,0.139169811,0.057962264,0.802830189,0.191720755
20/10/2021,24.790001,24.959999,24.17,24.219999,24.219999,24248000,43,0.050441584,0.275716747,0.111418605,0.068930233,0.819604651,0.059216279,0.201511628,0.077186047,0.72127907,0.196955814
21/10/2021,24.129999,24.93,24.08,24.780001,24.780001,23976600,34,0.001838214,0.240640141,0.087941176,0.055352941,0.856676471,0.094067647,0.184911765,0.054264706,0.760823529,0.288635294
22/10/2021,24.49,24.85,24.25,24.43,24.43,20166800,39,0.048513061,0.284571586,0.099051282,0.073179487,0.827769231,0.055246154,0.145128205,0.072871795,0.782051282,0.151517949
25/10/2021,24.5,25.540001,24.48,25.41,25.41,33962100,26,0.028846154,0.260042735,0.080038462,0.056076923,0.863884615,-0.018857692,0.112461538,0.067384615,0.820115385,0.045465385
26/10/2021,25.99,26.75,25.25,25.52,25.52,56767000,84,-0.017013889,0.245262897,0.098785714,0.074583333,0.826642857,0.034534524,0.161440476,0.106083333,0.7325,0.075566667
27/10/2021,25.639999,25.9,25.02,25.059999,25.059999,24157200,37,0.043991313,0.24235843,0.075810811,0.038135135,0.886054054,0.061886486,0.183459459,0.048459459,0.768081081,0.272289189
28/10/2021,25.299999,25.795,25.120001,25.639999,25.639999,21203000,28,0.075178571,0.289186508,0.085285714,0.066142857,0.848607143,0.0531,0.141964286,0.063464286,0.794607143,0.174485714
29/10/2021,25.5,26.120001,25.450001,25.879999,25.879999,21910300,41,0.057047311,0.310331594,0.086243902,0.066487805,0.847268293,0.006795122,0.128097561,0.114463415,0.757463415,0.042843902
1/11/2021,26.110001,26.645,25.882999,26.559999,26.559999,26684700,48,0.115265564,0.257671789,0.095583333,0.075645833,0.82875,0.05565,0.166875,0.0820625,0.7510625,0.187304167
2/11/2021,26.559999,26.719999,25.555,25.92,25.92,30794600,57,-0.012381649,0.252494895,0.058421053,0.08654386,0.855017544,-0.041461404,0.100561404,0.113368421,0.786070175,-0.005035088
3/11/2021,25.889999,26.235001,25.17,26.120001,26.120001,25244200,37,0.025849702,0.270708709,0.058162162,0.081378378,0.860540541,-0.045518919,0.16827027,0.097459459,0.734378378,0.131702703
4/11/2021,26.26,26.57,25.870001,26.469999,26.469999,25029700,49,-0.040985585,0.289544866,0.09855102,0.041142857,0.860306122,0.107073469,0.162836735,0.066142857,0.771040816,0.140836735
5/11/2021,26.450001,26.629999,25.719999,26,26,25929900,64,0.004127783,0.250297676,0.087796875,0.0745,0.837703125,0.042521875,0.1638125,0.08475,0.751453125,0.176657813
8/11/2021,26.25,27.110001,26.120001,26.75,26.75,41359600,150,0.05555662,0.26344675,0.078246667,0.049966667,0.871786667,0.066975333,0.15288,0.074873333,0.772246667,0.141445333
9/11/2021,25.9,25.98,23.950001,24.25,24.25,117540200,443,0.03059773,0.360442314,0.107320542,0.101887133,0.790790068,0.031659594,0.174634312,0.125151242,0.700225734,0.118342438
10/11/2021,23.6,23.639999,22.120001,22.52,22.52,94860100,225,0.045121122,0.3457805,0.103382222,0.10368,0.792915556,0.013932889,0.163835556,0.130373333,0.705782222,0.089593333
11/11/2021,23.040001,23.129999,22.665001,22.99,22.99,43381500,101,0.000970625,0.399964735,0.095376238,0.108881188,0.79570297,-0.025680198,0.168930693,0.127217822,0.703851485,0.091840594
12/11/2021,23.02,23.225,22.379999,22.83,22.83,53440300,84,0.015252568,0.3170362,0.10127381,0.103,0.79575,0.014083333,0.152369048,0.133595238,0.714083333,0.032280952
15/11/2021,23,23.52,22.950001,23.41,23.41,33225700,56,0.058510745,0.210685619,0.109857143,0.042553571,0.847589286,0.112344643,0.180035714,0.061946429,0.758035714,0.218635714
16/11/2021,23.290001,23.290001,22.610001,23.129999,23.129999,31574800,51,-0.004139434,0.313301432,0.06727451,0.072490196,0.860294118,-0.007078431,0.117705882,0.084,0.798372549,0.020903922
17/11/2021,23.049999,23.219,22.4,22.49,22.49,27994100,72,0.040594812,0.356156172,0.086458333,0.087333333,0.826222222,0.023531944,0.136875,0.111666667,0.751402778,0.078393056
18/11/2021,22.5,22.549999,21.341999,21.5,21.5,51039900,105,0.003224154,0.326991176,0.077838095,0.129209524,0.792933333,-0.075039048,0.124628571,0.161361905,0.714009524,-0.036711429
19/11/2021,21.6,21.959999,21.299999,21.41,21.41,30013100,74,0.083563734,0.343338929,0.129283784,0.084972973,0.78572973,0.020035135,0.175945946,0.121162162,0.702864865,0.033612162
22/11/2021,21.530001,21.57,20.18,20.65,20.65,59899100,105,-0.002737276,0.284493386,0.097514286,0.120228571,0.782266667,-0.040110476,0.145609524,0.150114286,0.704285714,-0.002749524
23/11/2021,20.59,21.049999,20.049999,20.59,20.59,44588000,109,0.000594988,0.335019183,0.095889908,0.088568807,0.815486239,0.024819266,0.157779817,0.105311927,0.73687156,0.116377064
24/11/2021,20.35,21.200001,20.059999,21.110001,21.110001,35233900,139,0.062319135,0.398680418,0.12342446,0.072741007,0.803820144,0.122398561,0.165827338,0.087079137,0.747079137,0.178286331
26/11/2021,20.41,21.09,20.349001,21.030001,21.030001,20691200,59,0.045653936,0.319646832,0.118186441,0.078338983,0.803457627,0.06959661,0.195661017,0.107322034,0.697033898,0.162869492