Date,Open,High,Low,Close,Adj Close,Volume,count,tb_polarity,tb_subjectivity,v_pos,v_neg,v_neu,v_com,mv_pos,mv_neg,mv_neu,mv_com,Movement,rsi,Prediction,tb,tbPrediction,dvcom,dvPrediction
4/1/2021,719.460022,744.48999,717.190002,729.77002,729.77002,48638200,552,0.029912462,0.340929354,0.084237319,0.070898551,0.844851449,0.037512862,0.149402174,0.11790942,0.732679348,0.069505978,1,-1,incorrect,1,correct,1,correct
5/1/2021,723.659973,740.840027,719.200012,735.109985,735.109985,32245200,667,0.063103609,0.336588196,0.100707646,0.065118441,0.834176912,0.077523838,0.197973013,0.090283358,0.711754123,0.193022039,1,1,correct,1,correct,1,correct
6/1/2021,758.48999,774,749.099976,755.97998,755.97998,44700000,851,0.033161394,0.327921768,0.08959812,0.068360752,0.842045828,0.05852973,0.176752056,0.093132785,0.730103408,0.162772033,-1,-1,correct,1,incorrect,1,incorrect
7/1/2021,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,1713,0.037600299,0.34017066,0.09627087,0.069005838,0.834721541,0.071168885,0.165201985,0.098269702,0.736525394,0.148730123,1,-1,incorrect,1,correct,1,correct
8/1/2021,856,884.48999,838.390015,880.02002,880.02002,75055500,2990,0.037179289,0.340336844,0.094449498,0.072395652,0.833156522,0.054850268,0.165126421,0.106464883,0.728413378,0.128302074,1,-1,incorrect,1,correct,1,correct
11/1/2021,849.400024,854.429993,803.619995,811.190002,811.190002,59301600,1955,0.029621367,0.317474745,0.091560102,0.073629156,0.834804092,0.045934066,0.174061381,0.106629668,0.719307417,0.137775754,-1,-1,correct,1,incorrect,1,incorrect
12/1/2021,831,868,827.340027,849.440002,849.440002,46270700,1359,0.042322305,0.331992431,0.091979397,0.070774099,0.837247976,0.046688962,0.163167035,0.098424577,0.738412068,0.140670567,1,-1,incorrect,1,correct,1,correct
13/1/2021,852.76001,860.469971,832,854.409973,854.409973,33312500,979,0.037830026,0.31624301,0.092261491,0.073650664,0.834090909,0.049209397,0.16428907,0.100932584,0.734789581,0.117220225,1,-1,incorrect,1,correct,1,correct
14/1/2021,843.390015,863,838.75,845,845,31266300,743,0.027126127,0.351434037,0.087419919,0.075060565,0.837514132,0.038105922,0.166495289,0.104551817,0.728956931,0.122070929,1,-1,incorrect,1,correct,1,correct
15/1/2021,852,859.900024,819.099976,826.159973,826.159973,38777600,612,0.029470456,0.314975327,0.091310458,0.07273366,0.835962418,0.043961928,0.167245098,0.097916667,0.734834967,0.133314216,-1,-1,correct,1,incorrect,1,incorrect
19/1/2021,837.799988,850,833,844.549988,844.549988,25367000,499,0.015669286,0.330164883,0.080871743,0.072292585,0.846823647,0.02046493,0.145637275,0.090078156,0.764298597,0.120326854,1,-1,incorrect,1,correct,1,correct
20/1/2021,858.73999,859.5,837.280029,850.450012,850.450012,25665900,506,0.041055774,0.330011896,0.102359684,0.075306324,0.822337945,0.060007905,0.162503953,0.096416996,0.741073123,0.136099407,-1,-1,correct,1,incorrect,1,incorrect
21/1/2021,855,855.719971,841.419983,844.98999,844.98999,20521100,429,0.042701622,0.326797813,0.095184149,0.063904429,0.840902098,0.063963403,0.167843823,0.083188811,0.748979021,0.161868998,-1,-1,correct,1,incorrect,1,incorrect
22/1/2021,834.309998,848,828.619995,846.640015,846.640015,20066500,461,0.026277285,0.322674755,0.089563991,0.073008677,0.837427332,0.041985033,0.158097614,0.098338395,0.743583514,0.109669848,1,-1,incorrect,1,correct,1,correct
25/1/2021,855,900.400024,838.820007,880.799988,880.799988,41173400,220,0.029813335,0.322553171,0.088436364,0.0712,0.840386364,0.074212273,0.155386364,0.096654545,0.747977273,0.164601364,1,-1,incorrect,1,correct,1,correct
26/1/2021,891.380005,895.900024,871.599976,883.090027,883.090027,23131600,104,0.05430758,0.311786199,0.092403846,0.050057692,0.857567308,0.151805769,0.186586538,0.075942308,0.737490385,0.274708654,-1,1,incorrect,1,incorrect,1,incorrect
27/1/2021,870.349976,891.5,858.659973,864.159973,864.159973,27334000,407,0.00173098,0.335195025,0.08495086,0.094380835,0.820651106,0.040562899,0.149857494,0.122835381,0.727299754,0.107700491,-1,-1,correct,1,incorrect,1,incorrect
28/1/2021,820,848,801,835.429993,835.429993,26378000,389,0.037129974,0.346220459,0.100308483,0.066159383,0.833524422,0.085691517,0.169282776,0.089735219,0.740974293,0.180883033,1,1,correct,1,correct,1,correct
29/1/2021,830,842.409973,780.099976,793.530029,793.530029,34990800,374,0.031469925,0.319446206,0.0895,0.064393048,0.846106952,0.083312567,0.169518717,0.091622995,0.738836898,0.180609358,-1,1,incorrect,1,incorrect,1,incorrect
1/2/2021,814.289978,842,795.559998,839.809998,839.809998,25391400,451,0.028700047,0.328606885,0.087527716,0.067880266,0.844594235,0.038464523,0.153580931,0.093698448,0.752720621,0.120792905,1,-1,incorrect,1,correct,1,correct
2/2/2021,844.679993,880.5,842.200012,872.789978,872.789978,24346200,457,0.041459996,0.29270328,0.08895186,0.060536105,0.850520788,0.059395405,0.174315098,0.072509847,0.753164114,0.194171116,1,1,correct,1,correct,1,correct
3/2/2021,877.02002,878.080017,853.059998,854.690002,854.690002,18343500,320,0.066280994,0.323799743,0.0989875,0.0670625,0.833953125,0.08057125,0.165959375,0.079734375,0.754321875,0.186538438,-1,1,incorrect,1,incorrect,1,incorrect
4/2/2021,855,856.5,833.419983,849.98999,849.98999,15812700,9,0.020378769,0.313691526,0.143888889,0.003333333,0.852888889,0.388577778,0.219666667,0.051333333,0.729111111,0.4274,-1,1,incorrect,1,incorrect,1,incorrect
5/2/2021,845,864.77002,838.969971,852.22998,852.22998,18566600,9,0.020378769,0.313691526,0.143888889,0.003333333,0.852888889,0.388577778,0.219666667,0.051333333,0.729111111,0.4274,1,1,correct,1,correct,1,correct
8/2/2021,869.669983,877.77002,854.75,863.419983,863.419983,20161700,212,0.021013089,0.301707355,0.08975,0.048896226,0.861367925,0.097756132,0.157264151,0.074018868,0.768726415,0.154589151,-1,-1,correct,1,incorrect,1,incorrect
9/2/2021,855.119995,859.799988,841.75,849.460022,849.460022,15157700,248,0.014557416,0.294572906,0.084495968,0.072657258,0.842866935,0.042430645,0.162060484,0.088298387,0.749657258,0.157954839,-1,-1,correct,1,incorrect,1,incorrect
10/2/2021,843.640015,844.820007,800.02002,804.820007,804.820007,36216100,497,0.013142274,0.341680055,0.089185111,0.082873239,0.82793159,0.027959155,0.171275654,0.110211268,0.71850503,0.130093964,-1,-1,correct,1,incorrect,1,incorrect
11/2/2021,812.440002,829.880005,801.72998,811.659973,811.659973,21622800,518,0.026639482,0.299960351,0.094262548,0.077361004,0.828372587,0.026509653,0.169420849,0.097799228,0.732781853,0.146377413,-1,-1,correct,1,incorrect,1,incorrect
12/2/2021,801.26001,817.330017,785.330017,816.119995,816.119995,23768300,621,0.025896272,0.31617608,0.091252818,0.075252818,0.833495974,0.035259259,0.174386473,0.112483092,0.713140097,0.123757327,1,-1,incorrect,1,correct,1,correct
16/2/2021,818,821,792.440002,796.219971,796.219971,19802300,164,0.055462356,0.314148975,0.092335366,0.063097561,0.844591463,0.066886585,0.174835366,0.092378049,0.732780488,0.140060366,-1,-1,correct,1,incorrect,1,incorrect
17/2/2021,779.090027,799.840027,762.01001,798.150024,798.150024,25996500,207,0.008763834,0.290080673,0.094951691,0.060628019,0.844425121,0.065006763,0.170874396,0.088294686,0.740821256,0.144750242,1,-1,incorrect,1,correct,1,correct
18/2/2021,780.900024,794.690002,776.27002,787.380005,787.380005,17957100,248,0.052948792,0.306329632,0.089903226,0.056306452,0.853762097,0.058584274,0.179657258,0.095282258,0.725064516,0.153568548,1,-1,incorrect,1,correct,1,correct
19/2/2021,795,796.789978,777.369995,781.299988,781.299988,18958300,250,0.005058691,0.275585035,0.08192,0.080412,0.837688,0.042564,0.165568,0.111016,0.723408,0.1353276,-1,-1,correct,1,incorrect,1,incorrect
22/2/2021,762.640015,768.5,710.200012,714.5,714.5,37269700,681,0.002108676,0.334555558,0.082317181,0.087183554,0.83049486,-0.002034068,0.143069016,0.136531571,0.720400881,0.030137445,-1,-1,correct,1,incorrect,-1,correct
23/2/2021,662.130005,713.609985,619,698.840027,698.840027,66606900,996,0.037321019,0.334331556,0.093998996,0.073278112,0.832715863,0.048321787,0.164579317,0.117228916,0.718191767,0.102248293,1,-1,incorrect,1,correct,1,correct
24/2/2021,711.849976,745,694.169983,742.02002,742.02002,36767000,540,0.031915616,0.323923758,0.092109259,0.063012963,0.844874074,0.073265185,0.166842593,0.100262963,0.732894444,0.152258704,1,-1,incorrect,1,correct,1,correct
25/2/2021,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,358,0.041875153,0.327574365,0.090801676,0.066522346,0.842687151,0.074177933,0.153653631,0.123371508,0.72301676,0.108088268,-1,-1,correct,1,incorrect,1,incorrect
26/2/2021,700,706.700012,659.51001,675.5,675.5,41089200,379,0.017522332,0.33298687,0.090662269,0.080817942,0.82853562,0.032770185,0.156129288,0.12071504,0.723145119,0.094793931,-1,-1,correct,1,incorrect,1,incorrect
1/3/2021,690.109985,719,685.049988,718.429993,718.429993,27136200,47,0.059871195,0.313759261,0.128212766,0.085978723,0.785787234,0.103519149,0.181148936,0.126659574,0.692106383,0.123512766,1,-1,incorrect,1,correct,1,correct
2/3/2021,718.280029,721.109985,685,686.440002,686.440002,23732200,170,0.031001302,0.3567655,0.086711765,0.0898,0.8235,-0.018136471,0.166929412,0.128470588,0.704635294,0.064205882,-1,-1,correct,1,incorrect,-1,correct
3/3/2021,687.98999,700.700012,651.710022,653.200012,653.200012,30208000,387,0.03643821,0.324130127,0.090925065,0.066816537,0.842268734,0.057639276,0.177462532,0.107937984,0.714571059,0.1363677,-1,-1,correct,1,incorrect,1,incorrect
4/3/2021,655.799988,668.450012,600,621.440002,621.440002,65919500,553,0.044671351,0.347588194,0.095461121,0.067766727,0.836772152,0.042986438,0.166732369,0.12543038,0.707842676,0.080803978,-1,-1,correct,1,incorrect,1,incorrect
5/3/2021,626.059998,627.840027,539.48999,597.950012,597.950012,89396500,29,0.001396902,0.269272342,0.098172414,0.078517241,0.823241379,0.049503448,0.145103448,0.090827586,0.764068966,0.070562069,-1,-1,correct,1,incorrect,1,incorrect
8/3/2021,600.549988,620.130005,558.789978,563,563,51787000,476,0.029014784,0.300366289,0.089401261,0.067647059,0.842941176,0.047361765,0.152258403,0.128810924,0.718928571,0.072689076,-1,-1,correct,1,incorrect,1,incorrect
9/3/2021,608.179993,678.090027,595.210022,673.580017,673.580017,67523300,819,0.027810202,0.326649663,0.092666667,0.070786325,0.836538462,0.047845177,0.16756044,0.121197802,0.71123199,0.09157558,1,-1,incorrect,1,correct,1,correct
10/3/2021,700.299988,717.849976,655.059998,668.059998,668.059998,60605700,547,0.012612824,0.354847388,0.092025594,0.080382084,0.827605119,0.012906399,0.170884826,0.102650823,0.726462523,0.126979159,-1,-1,correct,1,incorrect,1,incorrect
11/3/2021,699.400024,702.5,677.179993,699.599976,699.599976,36253900,467,0.03313243,0.249313717,0.089428266,0.060950749,0.849633833,0.054820771,0.166271949,0.08679015,0.746937901,0.157279872,1,-1,incorrect,1,correct,1,correct
12/3/2021,670,694.880005,666.140015,693.72998,693.72998,33583800,353,0.010196147,0.290338921,0.074634561,0.062467422,0.862903683,0.028869405,0.182453258,0.091096317,0.726450425,0.164310482,1,-1,incorrect,1,correct,1,correct
15/3/2021,694.090027,713.179993,684.039978,707.940002,707.940002,29335600,199,0.050564053,0.246755118,0.066703518,0.056834171,0.876437186,0.013286935,0.163628141,0.067824121,0.768552764,0.158345226,1,-1,incorrect,1,correct,1,correct
16/3/2021,703.349976,707.919983,671,676.880005,676.880005,32195700,267,0.032392733,0.324736423,0.096501873,0.092116105,0.811374532,0.035198127,0.153921348,0.123782772,0.722318352,0.095645318,-1,-1,correct,1,incorrect,1,incorrect
17/3/2021,656.869995,703.72998,651.01001,701.809998,701.809998,40372500,160,0.033135976,0.336515384,0.1017875,0.09580625,0.80240625,0.016055,0.17043125,0.13093125,0.6986375,0.071876875,1,-1,incorrect,1,correct,1,correct
18/3/2021,684.289978,689.22998,652,653.159973,653.159973,33224800,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,-1,-1,correct,1,incorrect,-1,correct
19/3/2021,646.599976,657.22998,624.619995,654.869995,654.869995,42894000,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,1,-1,incorrect,1,correct,-1,incorrect
22/3/2021,684.590027,699.619995,668.75,670,670,39512200,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,-1,-1,correct,1,incorrect,-1,correct
23/3/2021,675.77002,677.799988,657.51001,662.159973,662.159973,30491900,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,-1,-1,correct,1,incorrect,-1,correct
24/3/2021,667.909973,668.02002,630.109985,630.27002,630.27002,33795200,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,-1,-1,correct,1,incorrect,-1,correct
25/3/2021,613,645.5,609.5,640.390015,640.390015,39224900,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,1,-1,incorrect,1,correct,-1,incorrect
26/3/2021,641.869995,643.820007,599.890015,618.710022,618.710022,33852800,78,0.080202683,0.367576429,0.073847222,0.056319444,0.869819444,-0.012803472,0.140305556,0.160354167,0.699298611,-0.075908333,-1,-1,correct,1,incorrect,-1,correct
29/3/2021,615.640015,616.47998,596.02002,611.289978,611.289978,28637000,280,0.014718908,0.2972418,0.07565,0.076503571,0.847864286,0.0028525,0.138782143,0.148114286,0.713096429,0.0293625,-1,-1,correct,1,incorrect,1,incorrect
30/3/2021,601.75,637.659973,591.01001,635.619995,635.619995,39432400,357,0.043413335,0.303383573,0.090243697,0.063123249,0.846633053,0.046240056,0.153403361,0.12837535,0.718210084,0.056331653,1,-1,incorrect,1,correct,1,correct
31/3/2021,646.619995,672,641.109985,667.929993,667.929993,33337300,356,0.049395799,0.304620285,0.09583427,0.064870787,0.839303371,0.050590169,0.173258427,0.095775281,0.730966292,0.133937079,1,-1,incorrect,1,correct,1,correct
1/4/2021,688.369995,692.419983,659.419983,661.75,661.75,35298400,634,0.044626285,0.282661921,0.088134069,0.078757098,0.833105678,0.022873659,0.173957413,0.101274448,0.72477918,0.14738959,-1,-1,correct,1,incorrect,1,incorrect
5/4/2021,707.710022,708.159973,684.700012,691.049988,691.049988,41842800,738,0.042028365,0.30685266,0.090279133,0.07054065,0.839178862,0.060472358,0.169482385,0.097857724,0.732655827,0.152458808,-1,-1,correct,1,incorrect,1,incorrect
6/4/2021,690.299988,696.549988,681.369995,691.619995,691.619995,28271800,258,0.034981071,0.302737832,0.096414729,0.078360465,0.825217054,0.05645155,0.154748062,0.11522093,0.730042636,0.09544845,1,-1,incorrect,1,correct,1,correct
7/4/2021,687,691.380005,667.840027,670.969971,670.969971,26309400,245,0.014472326,0.332333565,0.097555102,0.10635102,0.796085714,-0.013469388,0.186783673,0.127306122,0.685893878,0.11095551,-1,-1,correct,1,incorrect,-1,correct
8/4/2021,677.380005,689.549988,671.650024,683.799988,683.799988,23924300,229,0.023746664,0.3059456,0.096366812,0.081567686,0.822087336,0.039337991,0.163061135,0.093305677,0.743668122,0.149425328,1,-1,incorrect,1,correct,1,correct
9/4/2021,677.77002,680.969971,669.429993,677.02002,677.02002,21437100,164,0.001558873,0.304747958,0.091170732,0.082487805,0.826341463,0.021754878,0.189402439,0.10604878,0.704554878,0.154193293,-1,-1,correct,1,incorrect,1,incorrect
12/4/2021,685.700012,704.799988,682.090027,701.97998,701.97998,29135700,365,0.014678221,0.310390425,0.100423108,0.089295931,0.810286252,0.028475499,0.185431378,0.11587536,0.698691901,0.138326011,1,-1,incorrect,1,correct,1,correct
13/4/2021,712.700012,763,710.659973,762.320007,762.320007,44652800,365,0.014678221,0.310390425,0.100423108,0.089295931,0.810286252,0.028475499,0.185431378,0.11587536,0.698691901,0.138326011,1,-1,incorrect,1,correct,1,correct
14/4/2021,770.700012,780.789978,728.030029,732.22998,732.22998,49017400,567,0.027797569,0.316032893,0.109675485,0.096104056,0.794231041,0.03519612,0.181460317,0.12570194,0.692828924,0.12245873,-1,-1,correct,1,incorrect,1,incorrect
15/4/2021,743.099976,743.690002,721.309998,738.849976,738.849976,27848900,445,0.004128483,0.291531987,0.090894382,0.099462921,0.809665169,-0.008302247,0.156575281,0.127283146,0.716139326,0.056244494,-1,-1,correct,1,incorrect,-1,correct
16/4/2021,728.650024,749.409973,724.599976,739.780029,739.780029,27979500,202,0.030046169,0.295631448,0.086376238,0.061321782,0.852326733,0.049385149,0.166420792,0.088262376,0.745316832,0.147817327,1,-1,incorrect,1,correct,1,correct
19/4/2021,719.599976,725.400024,691.799988,714.630005,714.630005,39686200,287,0.016540778,0.275961001,0.069832753,0.092317073,0.837878049,-0.03720662,0.158383275,0.121578397,0.720031359,0.090697909,-1,-1,correct,1,incorrect,-1,correct
20/4/2021,717.419983,737.25,710.690002,718.98999,718.98999,35609000,205,0.023021651,0.30289631,0.090541463,0.092370732,0.817097561,-0.00896439,0.164107317,0.123395122,0.712512195,0.077125366,1,-1,incorrect,1,correct,-1,incorrect
21/4/2021,704.77002,744.840027,698,744.119995,744.119995,31215500,199,0.05436686,0.362620197,0.107829146,0.077457286,0.814698492,0.070408543,0.176577889,0.113170854,0.710221106,0.116164824,1,-1,incorrect,1,correct,1,correct
